lat,lon,orbitYear,gasID,concentration,norm_concentration
76,-87,2018,N2O,9.580e-11,-0.6493610314040807
45,-108,2018,N2O,9.570e-11,-0.6493635411526387
68,-80,2018,N2O,9.570e-11,-0.6493635411526387
56,-134,2018,N2O,9.570e-11,-0.6493635411526387
81,-130,2018,N2O,9.540e-11,-0.6493710703983128
46,-51,2018,N2O,9.500e-11,-0.6493811093925448
40,-124,2018,N2O,9.500e-11,-0.6493811093925448
81,-69,2018,N2O,9.490e-11,-0.6493836191411028
60,-113,2018,N2O,9.450e-11,-0.6493936581353347
66,-114,2018,N2O,9.440e-11,-0.6493961678838928
82,-108,2018,N2O,9.440e-11,-0.6493961678838928
83,-67,2018,N2O,9.420e-11,-0.6494011873810087
65,-72,2018,N2O,9.410e-11,-0.6494036971295667
47,-91,2018,N2O,9.400e-11,-0.6494062068781247
57,-85,2018,N2O,9.400e-11,-0.6494062068781247
76,-138,2018,N2O,9.350e-11,-0.6494187556209147
66,-131,2018,N2O,9.330e-11,-0.6494237751180307
81,-79,2018,N2O,9.320e-11,-0.6494262848665887
68,-140,2018,N2O,9.200e-11,-0.6494564018492848
62,-137,2018,N2O,8.850e-11,-0.6495442430488146
62,-93,2018,N2O,8.540e-11,-0.6496220452541126
68,-105,2017,CCl2F2,8.150e-11,-0.6497631135407741
75,-86,2008,CCl2F2,8.160e-11,-0.649835433596513
77,-115,2012,CCl2F2,9.490e-11,-0.6498472165596645
48,-73,2012,CCl2F2,9.490e-11,-0.6498472165596645
57,-80,2004,CO2,9.480e-05,-0.6500039583314693
53,-73,2004,CO2,9.480e-05,-0.6500039583314693
58,-117,2010,CCl3F,6.630e-11,-0.6502205076320824
79,-110,2017,CCl2F2,8.140e-11,-0.6503139433871316
81,-140,2012,CCl2F2,9.480e-11,-0.6503355219400122
82,-51,2012,CCl2F2,9.480e-11,-0.6503355219400122
60,-114,2012,CCl2F2,9.470e-11,-0.6508238273203598
70,-55,2008,CCl2F2,8.140e-11,-0.6508247663908794
79,-102,2012,CCl2F2,9.460e-11,-0.6513121327007073
52,-112,2008,CCl2F2,8.130e-11,-0.6513194327880625
66,-93,2008,CCl2F2,8.130e-11,-0.6513194327880625
68,-90,2018,N2O,9.960e-12,-0.6515153995662664
68,-93,2018,N2O,9.900e-12,-0.6515169054154012
66,-104,2018,N2O,9.390e-12,-0.651529705133047
66,-78,2008,CCl2F2,8.120e-11,-0.6518140991852459
65,-134,2012,CCl2F2,9.440e-11,-0.6522887434614026
82,-57,2012,CCl2F2,9.440e-11,-0.6522887434614026
59,-79,2008,CCl2F2,8.110e-11,-0.652308765582429
61,-98,2008,CCl2F2,8.110e-11,-0.652308765582429
82,-71,2017,CCl2F2,8.100e-11,-0.6525172627725613
65,-101,2017,CCl2F2,8.100e-11,-0.6525172627725613
82,-110,2017,CCl2F2,8.100e-11,-0.6525172627725613
58,-56,2008,CCl2F2,8.100e-11,-0.6528034319796122
65,-129,2010,N2O,9.990e-10,-0.6528648460071301
70,-98,2010,N2O,9.990e-10,-0.6528648460071301
58,-86,2010,N2O,9.990e-10,-0.6528648460071301
43,-58,2010,N2O,9.990e-10,-0.6528648460071301
63,-84,2010,N2O,9.990e-10,-0.6528648460071301
67,-114,2010,N2O,9.990e-10,-0.6528648460071301
69,-97,2010,N2O,9.990e-10,-0.6528648460071301
76,-125,2010,N2O,9.980e-10,-0.6528894564630106
67,-126,2010,N2O,9.980e-10,-0.6528894564630106
55,-101,2010,N2O,9.980e-10,-0.6528894564630106
67,-122,2010,N2O,9.980e-10,-0.6528894564630106
59,-98,2010,N2O,9.980e-10,-0.6528894564630106
46,-99,2010,N2O,9.980e-10,-0.6528894564630106
61,-83,2010,N2O,9.980e-10,-0.6528894564630106
65,-104,2010,N2O,9.980e-10,-0.6528894564630106
69,-62,2010,N2O,9.970e-10,-0.652914066918891
58,-96,2010,N2O,9.970e-10,-0.652914066918891
51,-133,2010,N2O,9.970e-10,-0.652914066918891
40,-128,2010,N2O,9.970e-10,-0.652914066918891
63,-98,2010,N2O,9.970e-10,-0.652914066918891
73,-100,2010,N2O,9.970e-10,-0.652914066918891
76,-103,2010,N2O,9.970e-10,-0.652914066918891
43,-94,2010,N2O,9.970e-10,-0.652914066918891
70,-85,2010,N2O,9.960e-10,-0.6529386773747714
84,-125,2010,N2O,9.960e-10,-0.6529386773747714
56,-87,2010,N2O,9.960e-10,-0.6529386773747714
65,-80,2010,N2O,9.960e-10,-0.6529386773747714
75,-63,2010,N2O,9.960e-10,-0.6529386773747714
49,-117,2010,N2O,9.950e-10,-0.6529632878306518
81,-100,2010,N2O,9.950e-10,-0.6529632878306518
64,-134,2010,N2O,9.950e-10,-0.6529632878306518
63,-78,2010,N2O,9.950e-10,-0.6529632878306518
57,-128,2010,N2O,9.950e-10,-0.6529632878306518
65,-109,2010,N2O,9.950e-10,-0.6529632878306518
56,-112,2010,N2O,9.950e-10,-0.6529632878306518
55,-52,2010,N2O,9.940e-10,-0.6529878982865323
50,-90,2010,N2O,9.940e-10,-0.6529878982865323
57,-99,2010,N2O,9.940e-10,-0.6529878982865323
45,-123,2010,N2O,9.940e-10,-0.6529878982865323
61,-96,2010,N2O,9.940e-10,-0.6529878982865323
78,-61,2010,N2O,9.940e-10,-0.6529878982865323
61,-87,2010,N2O,9.940e-10,-0.6529878982865323
59,-61,2010,N2O,9.940e-10,-0.6529878982865323
54,-72,2010,N2O,9.940e-10,-0.6529878982865323
49,-81,2010,N2O,9.940e-10,-0.6529878982865323
70,-74,2010,N2O,9.930e-10,-0.6530125087424127
68,-72,2010,N2O,9.930e-10,-0.6530125087424127
84,-53,2010,N2O,9.930e-10,-0.6530125087424127
83,-128,2010,N2O,9.930e-10,-0.6530125087424127
67,-60,2010,N2O,9.930e-10,-0.6530125087424127
81,-124,2010,N2O,9.930e-10,-0.6530125087424127
70,-92,2010,N2O,9.920e-10,-0.6530371191982931
77,-124,2010,N2O,9.920e-10,-0.6530371191982931
47,-123,2010,N2O,9.920e-10,-0.6530371191982931
60,-92,2010,N2O,9.920e-10,-0.6530371191982931
56,-109,2010,N2O,9.920e-10,-0.6530371191982931
53,-118,2010,N2O,9.920e-10,-0.6530371191982931
66,-111,2010,N2O,9.920e-10,-0.6530371191982931
54,-96,2010,N2O,9.920e-10,-0.6530371191982931
80,-58,2010,N2O,9.920e-10,-0.6530371191982931
63,-103,2010,N2O,9.920e-10,-0.6530371191982931
83,-65,2010,N2O,9.910e-10,-0.6530617296541735
68,-86,2010,N2O,9.910e-10,-0.6530617296541735
59,-97,2010,N2O,9.910e-10,-0.6530617296541735
64,-60,2010,N2O,9.910e-10,-0.6530617296541735
65,-71,2010,N2O,9.910e-10,-0.6530617296541735
54,-56,2010,N2O,9.900e-10,-0.653086340110054
83,-125,2010,N2O,9.900e-10,-0.653086340110054
61,-108,2010,N2O,9.900e-10,-0.653086340110054
62,-83,2010,N2O,9.900e-10,-0.653086340110054
50,-70,2010,N2O,9.900e-10,-0.653086340110054
42,-106,2010,N2O,9.900e-10,-0.653086340110054
74,-91,2010,N2O,9.900e-10,-0.653086340110054
84,-101,2010,N2O,9.900e-10,-0.653086340110054
60,-60,2010,N2O,9.900e-10,-0.653086340110054
61,-78,2010,N2O,9.890e-10,-0.6531109505659344
63,-76,2010,N2O,9.890e-10,-0.6531109505659344
64,-91,2010,N2O,9.890e-10,-0.6531109505659344
67,-54,2010,N2O,9.890e-10,-0.6531109505659344
62,-121,2010,N2O,9.890e-10,-0.6531109505659344
47,-111,2010,N2O,9.890e-10,-0.6531109505659344
62,-96,2010,N2O,9.890e-10,-0.6531109505659344
68,-103,2010,N2O,9.890e-10,-0.6531109505659344
60,-84,2010,N2O,9.890e-10,-0.6531109505659344
61,-111,2010,N2O,9.880e-10,-0.6531355610218149
58,-105,2010,N2O,9.880e-10,-0.6531355610218149
63,-102,2010,N2O,9.880e-10,-0.6531355610218149
58,-129,2010,N2O,9.880e-10,-0.6531355610218149
67,-137,2010,N2O,9.870e-10,-0.6531601714776952
63,-101,2010,N2O,9.870e-10,-0.6531601714776952
57,-103,2010,N2O,9.870e-10,-0.6531601714776952
66,-68,2010,N2O,9.870e-10,-0.6531601714776952
57,-112,2010,N2O,9.870e-10,-0.6531601714776952
60,-70,2010,N2O,9.870e-10,-0.6531601714776952
67,-132,2010,N2O,9.870e-10,-0.6531601714776952
82,-140,2010,N2O,9.870e-10,-0.6531601714776952
52,-114,2010,N2O,9.870e-10,-0.6531601714776952
63,-121,2010,N2O,9.860e-10,-0.6531847819335757
66,-124,2010,N2O,9.860e-10,-0.6531847819335757
81,-80,2010,N2O,9.860e-10,-0.6531847819335757
67,-89,2010,N2O,9.860e-10,-0.6531847819335757
75,-88,2010,N2O,9.850e-10,-0.6532093923894562
57,-54,2010,N2O,9.850e-10,-0.6532093923894562
52,-105,2010,N2O,9.850e-10,-0.6532093923894562
42,-98,2010,N2O,9.850e-10,-0.6532093923894562
65,-133,2010,N2O,9.840e-10,-0.6532340028453365
63,-54,2010,N2O,9.840e-10,-0.6532340028453365
81,-104,2010,N2O,9.840e-10,-0.6532340028453365
81,-60,2010,N2O,9.840e-10,-0.6532340028453365
64,-77,2010,N2O,9.840e-10,-0.6532340028453365
70,-68,2010,N2O,9.840e-10,-0.6532340028453365
63,-125,2010,N2O,9.840e-10,-0.6532340028453365
64,-127,2010,N2O,9.840e-10,-0.6532340028453365
43,-57,2010,N2O,9.830e-10,-0.653258613301217
84,-77,2010,N2O,9.830e-10,-0.653258613301217
81,-102,2010,N2O,9.830e-10,-0.653258613301217
69,-108,2012,CCl2F2,9.420e-11,-0.653265354222098
80,-134,2008,CCl2F2,8.090e-11,-0.6532980983767954
67,-96,2010,N2O,9.810e-10,-0.6533078342129778
66,-86,2010,N2O,9.810e-10,-0.6533078342129778
73,-134,2010,N2O,9.800e-10,-0.6533324446688583
67,-65,2010,N2O,9.800e-10,-0.6533324446688583
67,-86,2010,N2O,9.800e-10,-0.6533324446688583
49,-114,2010,N2O,9.800e-10,-0.6533324446688583
52,-130,2010,N2O,9.800e-10,-0.6533324446688583
84,-78,2010,N2O,9.800e-10,-0.6533324446688583
59,-139,2010,N2O,9.800e-10,-0.6533324446688583
66,-54,2010,N2O,9.790e-10,-0.6533570551247387
65,-72,2010,N2O,9.790e-10,-0.6533570551247387
66,-96,2010,N2O,9.790e-10,-0.6533570551247387
62,-95,2010,N2O,9.790e-10,-0.6533570551247387
45,-131,2010,N2O,9.790e-10,-0.6533570551247387
58,-53,2010,N2O,9.780e-10,-0.6533816655806192
60,-90,2010,N2O,9.780e-10,-0.6533816655806192
47,-134,2010,N2O,9.780e-10,-0.6533816655806192
68,-59,2010,N2O,9.780e-10,-0.6533816655806192
65,-85,2010,N2O,9.780e-10,-0.6533816655806192
82,-67,2010,N2O,9.770e-10,-0.6534062760364996
54,-98,2010,N2O,9.770e-10,-0.6534062760364996
78,-110,2010,N2O,9.770e-10,-0.6534062760364996
55,-121,2010,N2O,9.770e-10,-0.6534062760364996
57,-79,2010,N2O,9.770e-10,-0.6534062760364996
81,-123,2010,N2O,9.760e-10,-0.6534308864923799
56,-96,2010,N2O,9.760e-10,-0.6534308864923799
67,-127,2010,N2O,9.760e-10,-0.6534308864923799
59,-100,2010,N2O,9.760e-10,-0.6534308864923799
56,-78,2010,N2O,9.760e-10,-0.6534308864923799
55,-53,2010,N2O,9.760e-10,-0.6534308864923799
59,-115,2010,N2O,9.760e-10,-0.6534308864923799
79,-103,2010,N2O,9.750e-10,-0.6534554969482604
76,-73,2010,N2O,9.740e-10,-0.6534801074041409
82,-115,2010,N2O,9.740e-10,-0.6534801074041409
68,-75,2010,N2O,9.730e-10,-0.6535047178600212
47,-98,2010,N2O,9.730e-10,-0.6535047178600212
46,-101,2010,N2O,9.730e-10,-0.6535047178600212
64,-87,2010,N2O,9.730e-10,-0.6535047178600212
79,-70,2010,N2O,9.730e-10,-0.6535047178600212
48,-100,2010,N2O,9.720e-10,-0.6535293283159017
55,-77,2010,N2O,9.720e-10,-0.6535293283159017
47,-117,2010,N2O,9.720e-10,-0.6535293283159017
61,-84,2010,N2O,9.720e-10,-0.6535293283159017
47,-92,2010,N2O,9.710e-10,-0.6535539387717821
59,-51,2010,N2O,9.710e-10,-0.6535539387717821
58,-62,2010,N2O,9.710e-10,-0.6535539387717821
49,-83,2010,N2O,9.710e-10,-0.6535539387717821
63,-52,2010,N2O,9.700e-10,-0.6535785492276626
75,-83,2010,N2O,9.700e-10,-0.6535785492276626
44,-140,2010,N2O,9.690e-10,-0.653603159683543
69,-72,2010,N2O,9.690e-10,-0.653603159683543
46,-87,2010,N2O,9.690e-10,-0.653603159683543
65,-121,2010,N2O,9.690e-10,-0.653603159683543
55,-130,2010,N2O,9.690e-10,-0.653603159683543
52,-56,2010,N2O,9.690e-10,-0.653603159683543
61,-132,2010,N2O,9.680e-10,-0.6536277701394234
65,-134,2010,N2O,9.680e-10,-0.6536277701394234
81,-96,2010,N2O,9.670e-10,-0.6536523805953038
46,-67,2010,N2O,9.660e-10,-0.6536769910511843
65,-60,2010,N2O,9.650e-10,-0.6537016015070647
81,-88,2010,N2O,9.650e-10,-0.6537016015070647
45,-116,2010,N2O,9.640e-10,-0.6537262119629451
67,-88,2010,N2O,9.640e-10,-0.6537262119629451
69,-60,2010,N2O,9.640e-10,-0.6537262119629451
68,-66,2010,N2O,9.640e-10,-0.6537262119629451
66,-79,2010,N2O,9.640e-10,-0.6537262119629451
64,-140,2010,N2O,9.640e-10,-0.6537262119629451
59,-66,2010,N2O,9.640e-10,-0.6537262119629451
60,-138,2010,N2O,9.640e-10,-0.6537262119629451
67,-70,2010,N2O,9.630e-10,-0.6537508224188255
51,-110,2010,N2O,9.630e-10,-0.6537508224188255
67,-59,2010,N2O,9.630e-10,-0.6537508224188255
66,-62,2010,N2O,9.630e-10,-0.6537508224188255
80,-82,2010,N2O,9.630e-10,-0.6537508224188255
77,-63,2012,CCl2F2,9.410e-11,-0.6537536596024455
62,-101,2012,CCl2F2,9.410e-11,-0.6537536596024455
81,-55,2010,N2O,9.620e-10,-0.653775432874706
46,-76,2010,N2O,9.620e-10,-0.653775432874706
59,-85,2010,N2O,9.620e-10,-0.653775432874706
59,-103,2010,N2O,9.620e-10,-0.653775432874706
57,-111,2010,N2O,9.610e-10,-0.6538000433305864
74,-66,2010,N2O,9.610e-10,-0.6538000433305864
81,-78,2010,N2O,9.600e-10,-0.6538246537864668
57,-87,2010,N2O,9.600e-10,-0.6538246537864668
44,-132,2010,N2O,9.600e-10,-0.6538246537864668
81,-64,2010,N2O,9.600e-10,-0.6538246537864668
50,-56,2010,N2O,9.600e-10,-0.6538246537864668
60,-109,2010,N2O,9.590e-10,-0.6538492642423473
53,-93,2010,N2O,9.590e-10,-0.6538492642423473
49,-58,2010,N2O,9.580e-10,-0.6538738746982277
53,-70,2010,N2O,9.580e-10,-0.6538738746982277
80,-54,2010,N2O,9.580e-10,-0.6538738746982277
62,-66,2010,N2O,9.580e-10,-0.6538738746982277
83,-54,2010,N2O,9.560e-10,-0.6539230956099886
57,-63,2010,N2O,9.560e-10,-0.6539230956099886
70,-75,2010,N2O,9.560e-10,-0.6539230956099886
59,-110,2010,N2O,9.550e-10,-0.6539477060658689
49,-113,2010,N2O,9.550e-10,-0.6539477060658689
57,-83,2010,N2O,9.540e-10,-0.6539723165217495
61,-60,2010,N2O,9.520e-10,-0.6540215374335102
61,-59,2010,N2O,9.520e-10,-0.6540215374335102
57,-140,2010,N2O,9.500e-10,-0.6540707583452712
69,-55,2010,N2O,9.480e-10,-0.654119979257032
79,-138,2010,N2O,9.470e-10,-0.6541445897129124
77,-128,2017,CCl2F2,8.070e-11,-0.6541697523116337
46,-74,2010,CCl3F,6.620e-11,-0.6541719854743906
60,-94,2010,N2O,9.450e-10,-0.6541938106246733
83,-82,2010,N2O,9.450e-10,-0.6541938106246733
83,-55,2010,N2O,9.450e-10,-0.6541938106246733
61,-126,2010,N2O,9.450e-10,-0.6541938106246733
70,-100,2010,N2O,9.450e-10,-0.6541938106246733
49,-130,2010,N2O,9.440e-10,-0.6542184210805537
51,-134,2010,N2O,9.430e-10,-0.6542430315364341
68,-74,2010,N2O,9.410e-10,-0.654292252448195
70,-126,2010,N2O,9.410e-10,-0.654292252448195
58,-110,2010,N2O,9.410e-10,-0.654292252448195
70,-92,2015,N2O,9.990e-10,-0.6543508105759122
59,-68,2015,N2O,9.990e-10,-0.6543508105759122
63,-120,2015,N2O,9.990e-10,-0.6543508105759122
61,-105,2015,N2O,9.990e-10,-0.6543508105759122
66,-75,2015,N2O,9.990e-10,-0.6543508105759122
60,-63,2015,N2O,9.990e-10,-0.6543508105759122
45,-110,2015,N2O,9.990e-10,-0.6543508105759122
77,-55,2015,N2O,9.990e-10,-0.6543508105759122
63,-70,2010,N2O,9.380e-10,-0.6543660838158363
67,-133,2004,CO2,9.420e-05,-0.6543730337944499
68,-138,2015,N2O,9.980e-10,-0.6543761049401243
53,-70,2015,N2O,9.980e-10,-0.6543761049401243
43,-78,2015,N2O,9.980e-10,-0.6543761049401243
49,-134,2015,N2O,9.980e-10,-0.6543761049401243
61,-77,2015,N2O,9.980e-10,-0.6543761049401243
66,-66,2015,N2O,9.980e-10,-0.6543761049401243
67,-64,2010,N2O,9.370e-10,-0.6543906942717167
64,-83,2015,N2O,9.970e-10,-0.6544013993043365
67,-123,2015,N2O,9.970e-10,-0.6544013993043365
73,-134,2015,N2O,9.970e-10,-0.6544013993043365
42,-52,2015,N2O,9.970e-10,-0.6544013993043365
64,-119,2015,N2O,9.970e-10,-0.6544013993043365
82,-111,2015,N2O,9.970e-10,-0.6544013993043365
80,-88,2015,N2O,9.970e-10,-0.6544013993043365
68,-76,2015,N2O,9.970e-10,-0.6544013993043365
59,-53,2015,N2O,9.970e-10,-0.6544013993043365
69,-119,2015,N2O,9.970e-10,-0.6544013993043365
43,-54,2015,N2O,9.970e-10,-0.6544013993043365
60,-58,2015,N2O,9.970e-10,-0.6544013993043365
83,-93,2015,N2O,9.970e-10,-0.6544013993043365
52,-134,2015,N2O,9.970e-10,-0.6544013993043365
78,-109,2015,N2O,9.960e-10,-0.6544266936685487
82,-122,2015,N2O,9.960e-10,-0.6544266936685487
67,-70,2015,N2O,9.960e-10,-0.6544266936685487
83,-96,2015,N2O,9.960e-10,-0.6544266936685487
56,-138,2015,N2O,9.960e-10,-0.6544266936685487
68,-60,2010,N2O,9.350e-10,-0.6544399151834775
62,-97,2010,N2O,9.350e-10,-0.6544399151834775
59,-72,2015,N2O,9.950e-10,-0.6544519880327608
75,-73,2015,N2O,9.950e-10,-0.6544519880327608
48,-93,2015,N2O,9.950e-10,-0.6544519880327608
63,-113,2015,N2O,9.950e-10,-0.6544519880327608
61,-96,2015,N2O,9.950e-10,-0.6544519880327608
56,-113,2015,N2O,9.950e-10,-0.6544519880327608
65,-84,2015,N2O,9.950e-10,-0.6544519880327608
62,-85,2015,N2O,9.950e-10,-0.6544519880327608
83,-97,2015,N2O,9.950e-10,-0.6544519880327608
50,-68,2015,N2O,9.950e-10,-0.6544519880327608
43,-120,2010,N2O,9.340e-10,-0.654464525639358
63,-71,2015,N2O,9.940e-10,-0.654477282396973
63,-114,2015,N2O,9.940e-10,-0.654477282396973
65,-103,2015,N2O,9.940e-10,-0.654477282396973
64,-77,2015,N2O,9.940e-10,-0.654477282396973
56,-77,2015,N2O,9.940e-10,-0.654477282396973
65,-127,2005,CCl3F,6.250e-11,-0.6544821531756485
80,-85,2010,N2O,9.330e-10,-0.6544891360952384
40,-121,2015,N2O,9.930e-10,-0.6545025767611851
47,-126,2015,N2O,9.930e-10,-0.6545025767611851
82,-113,2015,N2O,9.930e-10,-0.6545025767611851
60,-131,2015,N2O,9.930e-10,-0.6545025767611851
66,-121,2015,N2O,9.930e-10,-0.6545025767611851
63,-51,2015,N2O,9.930e-10,-0.6545025767611851
51,-84,2010,N2O,9.320e-10,-0.6545137465511188
68,-92,2010,N2O,9.320e-10,-0.6545137465511188
51,-93,2015,N2O,9.920e-10,-0.6545278711253972
65,-57,2015,N2O,9.920e-10,-0.6545278711253972
61,-115,2015,N2O,9.920e-10,-0.6545278711253972
45,-119,2015,N2O,9.920e-10,-0.6545278711253972
59,-123,2015,N2O,9.920e-10,-0.6545278711253972
55,-127,2010,N2O,9.310e-10,-0.6545383570069992
47,-100,2015,N2O,9.910e-10,-0.6545531654896094
67,-105,2015,N2O,9.910e-10,-0.6545531654896094
56,-107,2015,N2O,9.910e-10,-0.6545531654896094
63,-58,2015,N2O,9.910e-10,-0.6545531654896094
59,-102,2015,N2O,9.910e-10,-0.6545531654896094
42,-66,2010,N2O,9.300e-10,-0.6545629674628798
59,-92,2015,N2O,9.900e-10,-0.6545784598538216
82,-89,2015,N2O,9.900e-10,-0.6545784598538216
83,-71,2015,N2O,9.900e-10,-0.6545784598538216
55,-65,2015,N2O,9.900e-10,-0.6545784598538216
58,-88,2015,N2O,9.900e-10,-0.6545784598538216
80,-104,2015,N2O,9.900e-10,-0.6545784598538216
65,-106,2015,N2O,9.890e-10,-0.6546037542180337
81,-71,2015,N2O,9.890e-10,-0.6546037542180337
65,-127,2015,N2O,9.890e-10,-0.6546037542180337
80,-80,2015,N2O,9.890e-10,-0.6546037542180337
67,-97,2015,N2O,9.890e-10,-0.6546037542180337
78,-61,2015,N2O,9.890e-10,-0.6546037542180337
64,-132,2010,N2O,9.280e-10,-0.6546121883746405
68,-106,2015,N2O,9.880e-10,-0.6546290485822459
50,-77,2015,N2O,9.880e-10,-0.6546290485822459
68,-122,2015,N2O,9.880e-10,-0.6546290485822459
82,-62,2015,N2O,9.880e-10,-0.6546290485822459
48,-51,2010,N2O,9.270e-10,-0.6546367988305211
45,-109,2015,N2O,9.870e-10,-0.654654342946458
58,-53,2015,N2O,9.870e-10,-0.654654342946458
67,-131,2015,N2O,9.870e-10,-0.654654342946458
63,-77,2015,N2O,9.870e-10,-0.654654342946458
82,-57,2015,N2O,9.870e-10,-0.654654342946458
65,-135,2015,N2O,9.870e-10,-0.654654342946458
81,-119,2015,N2O,9.870e-10,-0.654654342946458
57,-131,2010,N2O,9.260e-10,-0.6546614092864014
59,-68,2010,N2O,9.260e-10,-0.6546614092864014
62,-56,2015,N2O,9.860e-10,-0.6546796373106702
49,-91,2015,N2O,9.860e-10,-0.6546796373106702
52,-120,2015,N2O,9.860e-10,-0.6546796373106702
65,-77,2015,N2O,9.850e-10,-0.6547049316748824
50,-60,2015,N2O,9.850e-10,-0.6547049316748824
47,-119,2015,N2O,9.850e-10,-0.6547049316748824
64,-88,2015,N2O,9.850e-10,-0.6547049316748824
59,-116,2015,N2O,9.850e-10,-0.6547049316748824
65,-69,2017,CCl2F2,8.060e-11,-0.654720582157991
64,-68,2015,N2O,9.840e-10,-0.6547302260390945
68,-77,2015,N2O,9.840e-10,-0.6547302260390945
68,-126,2015,N2O,9.840e-10,-0.6547302260390945
59,-67,2015,N2O,9.840e-10,-0.6547302260390945
65,-61,2015,N2O,9.840e-10,-0.6547302260390945
59,-130,2012,CCl2F2,9.390e-11,-0.6547302703631407
82,-136,2012,CCl2F2,9.390e-11,-0.6547302703631407
65,-129,2012,CCl2F2,9.390e-11,-0.6547302703631407
68,-106,2012,CCl2F2,9.390e-11,-0.6547302703631407
62,-104,2015,N2O,9.830e-10,-0.6547555204033066
52,-73,2015,N2O,9.830e-10,-0.6547555204033066
75,-71,2015,N2O,9.830e-10,-0.6547555204033066
66,-89,2015,N2O,9.830e-10,-0.6547555204033066
64,-107,2015,N2O,9.830e-10,-0.6547555204033066
67,-78,2015,N2O,9.830e-10,-0.6547555204033066
66,-91,2015,N2O,9.820e-10,-0.6547808147675188
45,-134,2015,N2O,9.820e-10,-0.6547808147675188
61,-113,2015,N2O,9.820e-10,-0.6547808147675188
82,-86,2015,N2O,9.820e-10,-0.6547808147675188
82,-125,2015,N2O,9.820e-10,-0.6547808147675188
83,-53,2015,N2O,9.820e-10,-0.6547808147675188
74,-102,2015,N2O,9.810e-10,-0.654806109131731
76,-124,2015,N2O,9.810e-10,-0.654806109131731
61,-114,2015,N2O,9.800e-10,-0.6548314034959432
59,-126,2015,N2O,9.800e-10,-0.6548314034959432
59,-74,2015,N2O,9.800e-10,-0.6548314034959432
47,-133,2015,N2O,9.800e-10,-0.6548314034959432
49,-105,2010,N2O,9.190e-10,-0.6548336824775645
66,-127,2015,N2O,9.790e-10,-0.6548566978601553
64,-58,2015,N2O,9.790e-10,-0.6548566978601553
77,-127,2015,N2O,9.790e-10,-0.6548566978601553
62,-116,2015,N2O,9.790e-10,-0.6548566978601553
48,-112,2015,N2O,9.790e-10,-0.6548566978601553
46,-55,2015,N2O,9.780e-10,-0.6548819922243674
54,-101,2015,N2O,9.780e-10,-0.6548819922243674
83,-85,2010,N2O,9.170e-10,-0.6548829033893253
69,-79,2010,N2O,9.170e-10,-0.6548829033893253
59,-77,2015,N2O,9.770e-10,-0.6549072865885796
83,-101,2015,N2O,9.770e-10,-0.6549072865885796
68,-60,2015,N2O,9.770e-10,-0.6549072865885796
79,-130,2015,N2O,9.770e-10,-0.6549072865885796
83,-116,2015,N2O,9.770e-10,-0.6549072865885796
68,-102,2015,N2O,9.770e-10,-0.6549072865885796
67,-79,2015,N2O,9.770e-10,-0.6549072865885796
54,-121,2010,N2O,9.150e-10,-0.6549321243010862
49,-77,2015,N2O,9.760e-10,-0.6549325809527917
66,-111,2015,N2O,9.760e-10,-0.6549325809527917
50,-52,2015,N2O,9.750e-10,-0.6549578753170039
68,-134,2015,N2O,9.750e-10,-0.6549578753170039
81,-75,2015,N2O,9.750e-10,-0.6549578753170039
62,-91,2015,CO2,8.640e-05,-0.6549725327530022
70,-124,2010,N2O,9.130e-10,-0.654981345212847
65,-63,2015,N2O,9.740e-10,-0.6549831696812161
50,-118,2015,N2O,9.740e-10,-0.6549831696812161
64,-139,2015,N2O,9.740e-10,-0.6549831696812161
61,-74,2015,N2O,9.740e-10,-0.6549831696812161
77,-71,2015,N2O,9.740e-10,-0.6549831696812161
66,-60,2015,N2O,9.740e-10,-0.6549831696812161
66,-115,2015,N2O,9.730e-10,-0.6550084640454281
66,-58,2010,N2O,9.110e-10,-0.6550305661246079
62,-105,2015,N2O,9.720e-10,-0.6550337584096403
54,-114,2015,N2O,9.720e-10,-0.6550337584096403
42,-90,2015,N2O,9.710e-10,-0.6550590527738526
69,-61,2015,N2O,9.710e-10,-0.6550590527738526
69,-98,2015,N2O,9.710e-10,-0.6550590527738526
62,-90,2015,N2O,9.710e-10,-0.6550590527738526
54,-75,2004,CO2,9.410e-05,-0.6551012130382801
63,-54,2015,N2O,9.690e-10,-0.6551096415022768
82,-138,2015,N2O,9.690e-10,-0.6551096415022768
56,-62,2015,N2O,9.680e-10,-0.655134935866489
57,-132,2015,N2O,9.680e-10,-0.655134935866489
77,-89,2015,N2O,9.670e-10,-0.6551602302307011
77,-65,2015,N2O,9.670e-10,-0.6551602302307011
53,-94,2015,N2O,9.670e-10,-0.6551602302307011
74,-90,2015,N2O,9.670e-10,-0.6551602302307011
58,-126,2015,N2O,9.660e-10,-0.6551855245949133
48,-52,2015,N2O,9.660e-10,-0.6551855245949133
57,-61,2015,N2O,9.650e-10,-0.6552108189591255
63,-101,2015,N2O,9.650e-10,-0.6552108189591255
68,-82,2012,CCl2F2,9.380e-11,-0.6552185757434884
60,-107,2015,N2O,9.640e-10,-0.6552361133233375
61,-102,2015,N2O,9.640e-10,-0.6552361133233375
64,-71,2015,N2O,9.640e-10,-0.6552361133233375
67,-74,2015,N2O,9.640e-10,-0.6552361133233375
68,-79,2010,N2O,9.020e-10,-0.6552520602275317
40,-77,2010,N2O,9.020e-10,-0.6552520602275317
